stars,Alcohol,BikeParking,BusinessAcceptsCreditCards,BusinessParking,DogsAllowed,GoodForKids,HasTV,NoiseLevel,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WiFi
4.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,2,1,0,1,0,-1,-1,1,1,-1,1,2,1,0,1,2
4.346153846,0,1,1,0,0,1,-1,2,-1,-1,1,1,1,-1,1,0
2.694736842,2,1,1,1,0,-1,1,2,1,-1,1,3,1,1,-1,1
3.888888889,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2
2.6,2,1,1,0,0,-1,1,1,-1,-1,1,2,-1,0,1,-1
2.5,0,-1,1,0,0,1,-1,0,-1,-1,1,1,-1,1,1,2
5,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4.221745351,2,1,1,1,0,1,-1,1,1,-1,1,2,-1,0,1,2
3.5,0,0,1,1,0,0,0,0,-1,1,0,2,-1,0,1,2
4.407407407,0,1,1,1,0,0,-1,0,0,0,0,2,0,0,1,2
4.144420131,1,1,1,1,0,1,-1,1,-1,-1,-1,2,-1,0,1,2
4,2,1,0,0,0,-1,1,0,-1,-1,-1,1,-1,0,-1,0
3.676020408,2,-1,1,1,0,1,-1,1,-1,-1,1,2,1,1,-1,2
3.113821138,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,2
3.290322581,0,1,1,1,0,1,1,1,-1,1,1,1,-1,0,1,2
3.055555556,2,0,1,1,0,-1,1,0,-1,-1,1,2,1,0,1,-1
2.720930233,2,-1,0,0,0,1,1,-1,-1,-1,1,2,-1,1,1,2
3.939393939,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
3.705882353,0,1,0,0,0,1,-1,0,-1,-1,1,2,-1,0,1,2
1.8,0,0,0,0,0,1,1,0,0,-1,1,2,-1,0,1,0
2.866666667,0,-1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,2
3.655737705,1,1,0,1,0,1,-1,1,1,-1,1,2,-1,0,1,2
3,0,1,-1,0,0,1,1,1,-1,-1,1,1,-1,0,1,-1
3.693667158,2,1,1,1,1,1,1,1,1,-1,1,2,1,1,1,2
4.240740741,2,0,1,0,-1,1,-1,0,-1,-1,1,2,-1,1,1,2
4.333333333,0,1,1,0,0,1,1,0,-1,-1,-1,1,-1,0,1,2
4.875,0,1,0,1,-1,1,1,0,-1,1,1,1,-1,-1,1,2
1.596491228,0,-1,1,0,0,1,-1,-2,-1,-1,1,1,-1,1,1,-1
3.230769231,0,-1,1,0,0,1,-1,1,1,-1,1,1,-1,0,1,2
2.538461538,0,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,1,1,2
4.261808367,2,1,1,1,0,1,1,1,1,-1,1,2,1,1,1,2
3.4,0,1,0,0,0,1,1,0,1,1,1,1,-1,0,1,-1
2.875,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0
2.142857143,0,1,1,0,0,1,-1,2,1,1,1,1,-1,0,1,0
1.965517241,0,0,1,0,0,1,0,0,0,-1,1,0,-1,0,1,0
2.944444444,0,-1,1,0,0,1,-1,1,-1,-1,-1,1,-1,0,1,-1
3,0,-1,0,0,0,1,1,1,1,-1,1,2,-1,0,1,0
2,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
4,0,1,1,1,1,0,1,0,-1,1,0,0,1,1,1,2
3.428571429,0,1,1,1,0,1,-1,1,-1,-1,-1,1,-1,-1,1,-1
2.473684211,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,1
4.904761905,0,1,1,1,0,0,0,0,1,-1,0,1,0,0,1,2
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.818181818,0,-1,1,1,0,1,-1,-1,1,-1,1,1,-1,0,1,2
2,0,1,1,0,0,1,-1,1,-1,-1,1,1,-1,0,1,2
2.4,0,0,0,1,0,0,-1,-2,0,-1,-1,0,-1,0,1,0
3.5625,1,0,0,0,0,1,1,2,-1,1,1,2,0,1,1,2
4,0,-1,1,0,0,-1,-1,1,-1,-1,1,1,-1,0,1,2
3.666666667,0,-1,0,0,0,1,0,-1,-1,-1,1,2,1,1,0,0
4.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.177777778,0,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
3.348837209,2,1,0,1,0,1,-1,1,1,-1,1,2,1,1,1,2
3.862745098,1,1,1,1,0,-1,1,2,1,1,-1,1,-1,0,1,-1
3.8,0,-1,0,0,0,1,0,-1,-1,-1,-1,2,-1,1,1,-1
2.333333333,0,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
3.636363636,2,1,0,1,0,1,1,2,-1,-1,1,3,1,0,1,2
3.666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3.555555556,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
4.170212766,2,1,0,1,0,-1,-1,1,1,-1,1,2,-1,1,1,-1
3.328,2,1,1,1,0,1,1,1,1,1,1,2,1,1,1,2
4.090140845,1,1,1,1,-1,1,1,2,1,1,1,2,-1,1,1,2
4.8,2,1,1,1,0,1,1,1,1,0,1,2,1,0,0,0
4.333333333,0,0,0,0,0,1,1,0,0,-1,1,1,-1,0,1,2
4,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0
2.727272727,0,1,1,1,0,1,-1,2,-1,-1,1,2,-1,0,1,2
2.960380349,2,-1,1,1,0,1,1,1,-1,-1,1,2,-1,0,1,2
4.214285714,0,1,1,1,0,1,1,2,-1,-1,1,1,-1,0,1,-1
2.333333333,0,0,0,0,0,-1,-1,1,-1,-1,1,0,-1,0,-1,0
2.75,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
4.452380952,0,0,1,0,0,1,1,2,-1,-1,1,2,1,0,-1,2
4.369649805,2,1,1,1,1,-1,1,1,1,-1,1,2,1,1,1,2
4.273504274,0,1,1,1,0,1,1,1,-1,-1,1,1,1,0,1,2
3.833333333,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,2
3.142857143,2,1,1,1,1,-1,1,1,1,1,1,2,1,1,1,2
3.041666667,0,1,1,1,0,-1,-1,1,1,-1,1,1,-1,-1,1,2
3.8625,2,1,0,1,0,1,-1,1,-1,-1,1,3,1,1,-1,-1
3.909090909,0,0,0,1,0,1,1,2,-1,-1,1,2,-1,0,1,2
4.04137931,0,1,1,1,0,1,-1,2,1,1,1,1,-1,-1,1,2
4.106060606,1,1,1,1,-1,1,1,1,1,1,1,2,1,1,1,2
2.8,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,2
3.5625,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
4.338383838,0,1,1,1,-1,1,-1,1,1,1,1,2,1,1,1,2
4.333333333,0,0,1,0,0,1,0,0,0,-1,1,2,-1,0,-1,-1
2.25,2,0,0,0,0,1,1,0,0,-1,1,2,1,0,1,0
3,2,1,0,0,0,1,1,2,0,1,1,2,0,1,1,2
3.821428571,0,1,0,1,-1,1,1,1,-1,1,1,2,-1,1,1,-1
2.5,0,-1,1,0,0,1,-1,0,1,-1,1,1,-1,0,1,-1
4.111111111,0,1,1,1,0,0,0,0,0,-1,0,1,0,0,0,0
3.833333333,0,-1,0,0,0,1,1,1,1,-1,1,2,-1,1,1,2
3.428571429,0,1,0,1,0,1,-1,1,-1,-1,1,2,-1,1,1,-1
4.679012346,0,1,1,1,0,1,-1,2,-1,-1,1,1,-1,-1,1,-1
3.91480611,2,-1,1,1,0,1,1,1,1,-1,1,2,1,1,1,2
3.568627451,0,1,0,1,0,1,-1,1,1,-1,-1,2,-1,0,1,2
2.857142857,0,0,1,0,0,1,0,0,0,0,0,2,-1,0,1,0
2.833333333,2,1,0,0,0,1,1,1,-1,-1,1,2,1,0,1,2
1.741935484,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
3.835820896,2,1,1,0,0,1,1,1,1,-1,1,2,-1,1,1,2
3.424657534,2,-1,1,1,0,1,1,1,1,-1,1,2,1,1,1,2
4.118644068,2,-1,1,1,-1,1,1,2,1,1,1,1,1,1,1,-1
3.25,2,0,0,0,0,1,1,1,1,0,1,2,0,0,0,0
3.422413793,1,1,1,1,0,1,-1,1,1,-1,1,2,1,0,1,2
2.909090909,0,1,1,0,0,1,-1,1,1,-1,-1,1,-1,0,1,2
2.078431373,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,1,1,2
3.12195122,2,1,1,1,0,-1,1,1,1,-1,1,2,1,0,1,2
3.5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
4.203539823,0,1,1,1,0,1,1,2,1,-1,1,1,-1,0,1,2
4.375,0,0,1,0,0,1,0,0,0,-1,1,1,1,0,1,0
3.444444444,1,1,1,1,0,1,-1,1,1,1,1,2,-1,-1,1,2
4.714285714,0,0,1,1,-1,1,-1,0,1,-1,1,2,-1,-1,1,-1
3.532663317,0,1,1,1,0,1,-1,-1,1,-1,1,1,-1,-1,1,-1
3.444444444,2,-1,0,0,0,-1,-1,-2,-1,-1,1,3,1,1,-1,2
3.307692308,0,1,1,1,0,1,-1,2,-1,-1,1,1,-1,0,1,2
4.301369863,1,1,0,1,0,1,1,1,-1,-1,1,2,-1,0,1,2
3.189655172,2,1,1,0,0,-1,1,1,1,-1,1,2,-1,1,1,2
3.575342466,2,-1,1,1,0,1,1,2,1,-1,1,3,1,0,-1,2
4,0,0,1,0,0,1,0,0,0,0,1,0,-1,0,0,0
2.872727273,0,0,-1,1,0,1,-1,2,1,-1,1,1,-1,0,1,-1
3.324324324,2,1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,-1
2.414634146,0,0,1,1,0,1,-1,1,1,-1,-1,2,-1,0,1,-1
3.357142857,0,1,0,1,1,1,-1,-1,-1,1,1,2,-1,-1,1,2
3.125,0,-1,0,0,0,1,1,0,-1,-1,1,1,-1,0,1,2
3.304347826,2,1,0,1,0,-1,-1,1,1,-1,1,2,1,0,1,-1
3.6,0,0,1,0,0,0,0,0,-1,0,0,2,0,0,0,0
3.666666667,2,0,0,0,0,-1,-1,2,-1,-1,1,2,1,0,1,2
4.278787879,1,1,1,1,0,-1,-1,1,1,-1,1,2,1,0,1,2
2.472727273,0,-1,0,1,0,1,-1,-1,-1,-1,1,2,1,0,1,2
4.017057569,2,1,1,1,0,1,-1,1,1,-1,1,2,1,0,1,2
4.072961373,2,1,1,1,0,1,1,1,1,-1,1,2,-1,0,1,-1
3.2,0,0,0,0,0,1,0,0,0,-1,1,2,-1,0,1,2
3.451612903,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
3.68246968,1,1,1,1,0,1,1,1,1,-1,1,2,1,0,1,-1
3.846153846,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
3.285714286,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,1,2
2.736842105,0,0,0,0,0,1,-1,1,-1,-1,1,2,-1,0,1,2
3,0,1,1,1,0,1,-1,2,1,1,1,2,-1,-1,1,2
2.890625,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,2
4.371428571,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
3.616666667,0,1,1,0,0,1,1,1,-1,-1,1,2,-1,1,1,2
4.267527675,2,1,1,1,0,-1,1,1,1,-1,1,2,1,0,1,2
3.571428571,0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0
3.219178082,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,-1,1,2
4.214285714,0,1,1,1,-1,0,1,0,-1,1,0,1,0,0,1,2
2.964028777,1,-1,1,0,0,1,-1,1,-1,-1,1,2,-1,1,1,-1
3.873611111,2,1,1,1,1,1,-1,1,1,1,1,2,-1,0,1,2
3.555555556,0,0,1,0,0,1,0,2,-1,1,1,1,-1,-1,1,2
3.90625,2,1,1,1,0,1,1,1,1,-1,1,2,1,1,1,2
2.380952381,1,1,0,1,0,1,1,1,-1,-1,1,2,-1,1,1,2
3.274336283,2,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,-1
3.428571429,1,1,0,1,0,1,-1,1,-1,-1,1,2,-1,0,1,2
4.375,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2
1.8125,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
2.990566038,1,1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,2
1.470588235,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
3.875,2,1,1,1,1,-1,-1,1,-1,-1,1,3,1,1,1,-1
4.346153846,0,1,1,0,0,1,-1,0,1,-1,1,1,-1,0,1,0
3.727272727,0,0,0,1,0,1,-1,2,1,-1,-1,2,-1,0,1,-1
4.005836576,2,1,0,1,0,1,-1,1,1,-1,1,2,1,0,1,-1
3.681114551,2,1,1,1,-1,1,1,1,1,-1,1,2,1,1,1,2
4.8,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,-1
2.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.655172414,1,1,1,1,0,1,1,1,-1,1,1,2,1,1,1,2
3.333333333,0,0,0,0,0,1,0,0,0,-1,1,0,0,0,0,0
3.456410256,2,1,0,1,0,-1,1,-1,-1,-1,1,2,1,0,1,2
3.846153846,0,1,0,0,0,1,-1,1,-1,-1,1,1,-1,-1,1,2
2.25,0,0,0,0,0,1,0,0,0,0,-1,0,-1,0,0,0
3.911111111,2,1,1,1,0,-1,1,-1,-1,-1,1,2,1,1,1,2
4.436241611,2,1,1,1,0,-1,-1,1,1,1,1,2,1,1,1,2
4,0,-1,1,0,0,1,1,2,-1,-1,1,2,-1,0,1,0
3.25,0,0,0,0,0,1,0,0,-1,-1,1,2,-1,0,-1,2
4.6,2,1,1,0,1,1,1,1,1,-1,1,2,-1,-1,1,2
4.375,0,1,0,0,0,1,1,1,-1,-1,1,2,-1,0,1,0
3.75,1,-1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,0
3.975,0,0,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
3.363636364,2,-1,1,1,-1,-1,1,2,-1,-1,1,2,1,1,1,2
3.648648649,0,0,1,1,0,-1,-1,1,1,-1,1,2,-1,0,1,2
2,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,1,0
3.909090909,0,-1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,0
4.338308458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.612903226,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,2
3.526315789,2,1,0,1,0,1,-1,1,1,-1,1,2,1,0,-1,1
3.842105263,0,1,1,0,0,1,1,1,-1,-1,1,1,-1,1,1,2
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3.791666667,0,1,1,1,0,1,1,1,-1,-1,-1,1,-1,1,1,-1
4.416666667,0,-1,0,1,0,1,1,2,-1,-1,1,2,1,0,1,-1
4.023460411,0,1,1,1,0,1,-1,1,1,-1,1,2,-1,0,-1,-1
3.526315789,0,0,1,0,0,-1,1,1,-1,-1,1,1,-1,0,1,2
3.326530612,2,1,0,1,0,1,1,1,1,-1,1,3,1,0,1,2
4.026315789,2,1,0,1,0,1,1,1,-1,-1,1,2,1,1,1,-1
4.708333333,0,1,1,0,-1,1,1,1,1,-1,1,2,1,1,1,2
4.909090909,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,1,-1
3.518518519,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
4.380952381,0,1,1,1,0,1,1,2,-1,-1,-1,1,-1,0,1,-1
3.666666667,0,0,0,0,0,0,-1,-1,0,0,1,2,0,0,0,0
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4.888888889,0,1,1,1,0,0,-1,0,0,-1,0,0,-1,-1,1,2
4.524590164,0,1,1,1,0,1,1,2,1,-1,1,1,1,1,1,2
4.406976744,0,1,1,1,0,1,1,1,1,1,1,1,-1,-1,1,2
1.5,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,-1
4.222222222,1,1,1,1,0,1,-1,2,1,-1,1,2,-1,-1,1,2
3.583333333,0,0,0,0,0,0,-1,2,0,-1,0,1,0,0,0,0
4.909090909,1,0,1,1,0,0,0,0,1,-1,0,0,1,1,0,0
3.892063492,2,-1,1,1,-1,-1,1,-1,-1,-1,1,3,1,1,1,2
3.891044776,2,1,1,1,0,-1,1,1,1,-1,1,2,1,0,1,2
3.285714286,0,1,0,0,0,1,-1,1,-1,-1,1,2,1,0,1,2
3.636363636,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,1,1,2
5,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,0
4.2,0,1,1,0,0,1,-1,0,0,-1,1,1,0,0,1,-1
3.6125,2,-1,1,1,0,1,1,1,1,-1,1,1,-1,0,1,2
4.555555556,0,-1,0,1,0,1,-1,0,-1,-1,-1,1,-1,0,1,2
3.375,2,1,0,1,-1,-1,1,2,1,-1,1,2,1,1,1,2
3.75,0,1,0,1,0,1,1,0,-1,1,1,0,1,-1,1,2
3.316455696,0,1,1,1,0,1,1,-1,-1,-1,1,2,-1,-1,1,2
4.104651163,0,1,1,1,0,1,1,2,1,1,1,1,1,1,1,2
3.3,2,1,0,0,0,1,-1,2,-1,-1,1,2,1,0,1,2
3.954787234,2,1,1,1,1,1,1,1,1,-1,1,2,-1,1,1,2
3.333333333,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3.374807988,2,-1,1,1,0,1,-1,1,-1,-1,1,2,-1,1,1,2
3.25,0,1,1,0,0,1,-1,0,-1,-1,1,1,-1,0,1,0
3.444444444,0,0,0,0,0,1,1,2,1,1,1,2,1,0,1,2
1,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0
2.761261261,2,1,1,1,0,1,-1,1,-1,-1,1,2,1,0,1,2
2.75,0,1,1,0,0,1,1,0,-1,-1,-1,1,-1,0,1,-1
3.652173913,0,0,1,1,0,1,-1,1,1,-1,1,2,-1,0,1,-1
3.517241379,0,1,0,0,0,1,-1,1,-1,-1,1,2,-1,0,1,-1
4.25,1,1,0,1,0,1,-1,1,1,0,1,2,1,1,1,2
3.636904762,2,1,1,0,0,-1,1,1,-1,-1,1,2,1,0,1,2
5,0,0,0,0,0,1,0,0,0,-1,1,2,1,0,1,0
2.2,0,0,0,1,0,1,0,1,-1,-1,-1,2,-1,0,-1,0
3.285714286,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
3.869918699,2,1,1,1,0,-1,1,1,-1,-1,1,2,-1,1,1,2
3,0,0,0,0,0,1,-1,1,-1,0,1,2,0,0,1,2
4.048780488,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
4.046153846,0,1,1,1,0,1,-1,1,1,-1,-1,1,-1,1,1,-1
2.708333333,2,0,1,1,0,1,0,1,-1,-1,1,2,-1,0,-1,0
4.125,0,1,0,0,0,1,-1,1,1,-1,1,2,1,1,1,2
3.944700461,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,1,1,-1
2.769230769,0,-1,1,1,0,0,0,1,0,0,0,2,0,0,0,0
2.875,0,1,1,1,0,1,-1,2,-1,-1,-1,1,-1,1,1,-1
3.173913043,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
5,0,0,0,0,0,1,0,0,0,-1,1,0,1,0,-1,0
3.833333333,2,1,0,1,0,-1,-1,1,1,-1,1,2,1,0,1,2
3.556962025,2,1,0,1,0,1,1,1,1,1,1,2,1,0,1,2
2.9,0,-1,1,1,0,1,1,-1,-1,-1,1,1,-1,0,1,2
2.4375,0,-1,1,0,0,1,1,0,-1,-1,1,2,-1,0,1,2
4.380952381,0,1,1,1,0,1,1,1,1,-1,1,2,-1,-1,1,2
3.304347826,0,1,0,1,-1,1,1,1,-1,1,1,2,1,1,1,2
2.866666667,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
3.666666667,0,1,1,1,0,1,-1,1,1,-1,1,2,-1,0,1,-1
3.75,0,-1,0,0,0,1,0,0,0,-1,0,0,-1,0,1,0
3.333333333,0,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,1,1,-1
3.894736842,0,1,0,1,0,1,-1,2,-1,-1,1,2,1,1,1,2
2.333333333,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,2
2.62244898,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,2
3.722222222,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0
3.569230769,2,1,1,1,0,-1,1,2,1,-1,1,3,1,1,1,2
3.851239669,2,1,1,1,-1,-1,1,-1,-1,-1,1,2,1,1,1,2
3.86,0,1,0,1,-1,1,-1,1,-1,-1,1,2,-1,1,1,2
4.457627119,0,1,0,1,0,1,-1,2,1,1,-1,1,-1,0,1,2
3.894150418,2,1,1,1,0,1,1,1,-1,-1,1,2,1,1,1,2
3.769230769,0,-1,0,0,0,1,1,2,-1,-1,1,1,1,0,1,2
3.510204082,2,-1,1,1,0,1,1,1,-1,-1,1,2,1,0,1,-1
4.666666667,0,1,1,1,0,1,-1,2,1,-1,1,1,-1,-1,1,2
3.783216783,0,1,1,1,0,1,-1,1,1,-1,1,2,-1,1,1,2
3.99137931,2,-1,0,1,0,1,1,1,1,-1,1,2,-1,1,-1,2
3.285714286,0,1,0,0,-1,0,1,0,-1,1,0,2,-1,-1,1,-1
3.75,2,0,0,1,0,1,1,2,1,-1,1,2,1,0,1,-1
3.654545455,0,1,1,1,0,1,1,1,1,-1,1,1,-1,0,1,2
4.435897436,0,1,1,1,0,1,-1,1,1,1,1,2,-1,-1,1,-1
3.225,0,0,-1,1,0,1,-1,1,-1,-1,1,1,-1,0,-1,-1
3.857142857,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
3.286343612,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
3.4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1
3.416666667,2,0,1,1,0,1,1,1,1,-1,1,1,0,0,1,-1
2.8,2,0,0,0,0,1,1,1,1,-1,1,2,1,0,1,-1
3.230769231,2,1,1,1,0,1,1,-1,1,-1,1,2,1,0,1,2
3.859649123,1,-1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,2
2.363636364,0,-1,0,1,0,1,1,1,1,-1,1,2,-1,0,1,2
5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.567164179,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,-1,1,2
3.596774194,2,1,1,1,0,1,1,1,1,-1,1,2,-1,0,1,2
3.090909091,1,1,0,1,0,1,-1,-2,1,-1,1,1,1,0,1,-1
4.823529412,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2
3.102040816,2,-1,1,0,0,-1,1,1,-1,-1,1,2,-1,1,1,2
4.360934183,0,1,1,1,0,1,1,1,1,-1,1,1,-1,-1,1,2
3.80952381,2,1,0,1,0,1,1,1,1,1,1,2,1,1,1,2
3.592592593,2,1,1,1,0,1,1,2,-1,-1,1,1,-1,1,1,-1
3.75,0,1,0,0,0,1,-1,2,-1,-1,-1,1,-1,0,1,0
4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3.625,2,1,0,0,0,-1,-1,1,1,-1,1,3,1,1,-1,2
4.75,0,1,1,0,0,1,1,2,-1,1,1,1,-1,0,1,0
2.90990991,1,1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,-1
2.666666667,0,1,0,0,0,1,1,0,0,-1,1,2,1,0,1,2
5,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
3.230769231,0,1,1,1,0,1,0,0,1,-1,1,2,-1,0,1,2
3.428571429,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2,0,0,0,0,0,-1,-1,0,-1,-1,-1,1,-1,0,1,0
4.093023256,2,1,0,1,0,-1,1,0,1,-1,1,2,1,-1,1,2
2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
4.310344828,2,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3.587755102,2,1,1,1,0,-1,-1,2,1,-1,1,3,1,0,-1,2
3.477941176,2,1,1,1,0,-1,1,1,1,-1,1,2,1,0,1,-1
4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.142857143,2,1,1,1,0,1,1,1,1,-1,1,2,1,0,1,2
4,0,1,0,0,0,1,-1,-1,-1,-1,-1,2,-1,1,1,2
2.647058824,2,0,1,1,0,1,1,2,1,-1,1,2,1,0,1,0
3.269230769,1,1,0,1,0,1,1,1,-1,-1,1,2,1,0,1,-1
3.452054795,0,0,1,1,0,1,1,-1,-1,-1,1,2,-1,0,1,0
3.707865169,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2
4.317829457,0,1,1,1,0,1,-1,1,1,-1,1,2,1,0,1,2
3.445454545,2,1,0,1,0,1,1,1,-1,-1,1,2,1,0,1,2
3.166666667,0,-1,0,0,-1,1,-1,1,-1,-1,1,2,-1,-1,-1,-1
3.011904762,1,1,1,1,0,1,-1,1,-1,-1,1,2,-1,1,1,-1
2.25,0,0,1,1,0,1,-1,-2,-1,-1,1,2,1,0,1,2
3.329192547,2,1,0,1,0,1,1,1,1,1,1,2,-1,0,1,-1
4.875,0,1,1,0,0,-1,1,0,1,1,1,1,-1,-1,1,2
1.5,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
4.277777778,0,0,0,1,0,1,-1,1,1,-1,-1,2,-1,0,1,2
4.105263158,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0
3.2,1,1,1,0,0,1,1,1,1,0,1,1,-1,-1,1,2
2.896551724,2,-1,1,1,0,1,1,1,-1,-1,1,2,-1,0,1,-1
4.527777778,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2
4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
3.19047619,0,1,0,1,0,1,-1,1,-1,-1,1,2,-1,1,1,-1
4.411764706,1,-1,0,0,0,1,-1,2,1,1,-1,2,1,-1,1,-1
4,2,1,0,0,0,-1,1,1,1,-1,1,2,1,1,1,2
3.567567568,0,1,0,0,0,1,1,1,1,-1,1,2,-1,-1,1,2
2.785123967,0,0,1,0,0,1,0,0,0,-1,1,2,-1,0,1,2
1.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
3.383928571,2,1,1,1,1,1,1,1,1,-1,1,2,1,1,1,2
3.444444444,2,-1,1,0,0,-1,1,1,-1,0,1,2,-1,0,1,2
3.880597015,1,0,1,1,0,1,0,0,1,-1,1,2,1,0,1,0
4.571428571,0,0,0,0,0,1,1,0,1,-1,1,1,-1,0,1,0
2.347222222,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,-1
2.4,0,0,1,0,0,1,0,0,0,0,0,2,-1,0,1,0
2.368421053,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,2
3.355769231,2,1,1,1,0,-1,1,-1,1,-1,1,1,1,0,1,2
3.584158416,0,1,1,1,0,1,-1,1,1,1,1,1,-1,0,1,2
2.22972973,0,1,1,0,0,1,1,1,-1,-1,1,1,-1,0,1,-1
4.426666667,1,1,1,1,0,1,-1,1,1,-1,1,2,-1,-1,1,2
4.256684492,2,1,1,1,0,-1,1,1,1,-1,1,2,1,1,1,2
4.125,0,1,0,0,0,1,1,2,-1,-1,1,1,-1,0,1,-1
4.246376812,2,-1,0,1,-1,-1,1,1,-1,-1,1,2,1,1,-1,2
